what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291224401436
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1291224403033
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1291224414708
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291224417685
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1291224424396
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1291224424516
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1291224424529
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1291224435209
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291224454318
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291226929754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291226932888
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291226963666
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291226965131
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291226965221
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1291226976858
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1291226978841
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1291226978884
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291226980063
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291226982704
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291226986699
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1291226987773
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291226993504
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227000437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227020825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227022323
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227025011
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291227025068
closed,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291227025068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227026207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227422263
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1291227425892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291227430228
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1291227436760
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291227445105
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227445320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227451934
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1291227456832
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1291227458187
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1291227471342
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291227471429
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291227473944
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291227474030
activated,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291227475578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227478017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227488337
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291227488405
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291227488406
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291227488471
activated,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291227488495
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291227491213
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291227493264
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1291227503682
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291227503745
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227504796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227511303
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1291227515009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227515755
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227517359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227518428
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227644402
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1291227646084
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1291227655412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227659982
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227660092
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227662278
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227663269
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291227677801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291227680536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291228788329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291228857153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291300951624
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291300952876
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291303175406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291303176978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291303178389
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291303178736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291303184490
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291303187344
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1291303191578
stopped,bundle,com.instantiations.designer.rcp.databinding.xwt,8.1.0.r36x201010220718,"com.instantiations.designer.rcp.databinding.xwt",1291303191785
stopped,bundle,com.instantiations.designer.core.databinding.xml,8.1.0.r36x201010220713,"com.instantiations.designer.core.databinding.xml",1291303191902
stopped,bundle,com.instantiations.designer.gxt.databinding,8.1.0.r36x201010220728,"com.instantiations.designer.gxt.databinding",1291303191902
stopped,bundle,com.instantiations.designer.rcp.databinding.emf,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.databinding.emf",1291303192205
stopped,bundle,com.instantiations.designer.rcp.databinding,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.databinding",1291303192205
stopped,bundle,com.instantiations.designer.swing.databinding,8.1.0.r36x201010220722,"com.instantiations.designer.swing.databinding",1291303192205
stopped,bundle,com.instantiations.designer.core.databinding,8.1.0.r36x201010220706,"com.instantiations.designer.core.databinding",1291303192205
