what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290550644159
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290550651281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290550661808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290550752593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290550825596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609096240
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609128556
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609877942
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609887372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609895366
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290609896799
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290609897660
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290609899113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609901175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609906039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609907493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609931410
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290609933092
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609934039
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609938570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609940018
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609964468
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290609966239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609967149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609969066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290609971035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610020825
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610022438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610023405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610024881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610025800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610029456
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290610030400
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610044549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610047154
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610051833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610055731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610062698
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610073068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610074586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610082677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610085635
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610094230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290610100819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610101772
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610105863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610106828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610121050
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610130719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610133165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610138482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610145272
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610148849
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610150810
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610152164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610153587
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290610154617
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290610155007
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290610155921
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610157140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610158066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610161388
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290610163400
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610167889
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610309711
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610330158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610339656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610385682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610396244
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290610422054
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610425324
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610441764
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610453711
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610454945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610455663
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610463685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610474409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610480719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610487697
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610510044
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290610511328
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610512759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610522484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610537495
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610538844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610568931
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610570409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610571375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610576850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610577624
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610612821
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290610613824
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290610623025
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610623984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610624912
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610632163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610634276
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610640287
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290610642249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610665342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610665380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610669030
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610669067
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610674791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610674830
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610679551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610679601
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610684219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610691404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610696941
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610700644
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610745650
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610772513
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290610775804
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610776763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610777682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610780969
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290610782831
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290610800876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610801937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610816396
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290610817772
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610818632
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610819642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610821197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610822970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610831653
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1290610833065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610835778
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610836480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610837891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610881721
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610883548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610890360
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610912307
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610913734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610917889
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610930989
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610932368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610936467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610952414
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290610953947
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290610958348
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611258381
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290611259347
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290611265193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611267060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611271455
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290611275482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611276220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611285751
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290611286614
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290611287642
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611299318
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611315849
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290611317723
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611321976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611357860
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1290611360159
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611365045
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611367389
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611370788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611456668
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290611458263
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611459237
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611460741
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611461531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611604535
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290611606098
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611607028
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611610663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611611574
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611627234
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290611628629
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611629589
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611634041
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611635080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611645763
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290611647573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611648539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611650859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611651961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611655007
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290611656755
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290611665172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290611666002
